id;permalink;username;text;date;retweet;favorite;mentions;hashtag;geo
175;https://twitter.com/IndyLife/status/1222215139006517248;IndyLife;Dua Lipa unveils black version of her Alexander Wang Grammys outfit;2020-01-28 17:49:31+00:00;0;0;;;
176;https://twitter.com/IndyLife/status/1222210548512821248;IndyLife;Smear tests could soon be replaced by at-home kits;2020-01-28 17:31:16+00:00;0;0;;;
177;https://twitter.com/IndyLife/status/1222207839063683077;IndyLife;One in five new mothers ‘not told how to find mental health support after giving birth’;2020-01-28 17:20:31+00:00;0;1;;;
178;https://twitter.com/IndyLife/status/1222204676847915009;IndyLife;"Dua Lipa's fans defend her after backlash over strip club visit https://www.independent.co.uk/life-style/dua-lipa-strip-club-lizzo-grammys-2020-award-twitter-a9306321.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580228875";2020-01-28 17:07:57+00:00;0;0;;;
179;https://twitter.com/IndyLife/status/1222200915849097219;IndyLife;"What I've learned so far from going vegan #20Pledges https://www.independent.co.uk/news/20-pledges/vegan-diet-weight-loss-plant-based-snacks-food-meal-plan-a9284061.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580226937";2020-01-28 16:53:00+00:00;0;1;;#20Pledges;
180;https://twitter.com/IndyLife/status/1222197189763649539;IndyLife;The best last-minute holiday deals for February;2020-01-28 16:38:12+00:00;0;0;;;
181;https://twitter.com/IndyLife/status/1222193166415290370;IndyLife;Bishops distance themselves from rule that ‘sex is only for married heterosexuals’;2020-01-28 16:22:12+00:00;0;0;;;
182;https://twitter.com/IndyLife/status/1222189056139972609;IndyLife;The best-dressed men ever at the Oscars;2020-01-28 16:05:52+00:00;0;0;;;
183;https://twitter.com/IndyLife/status/1222185470492278784;IndyLife;How the government’s Huawei decision could intimately affect your life;2020-01-28 15:51:37+00:00;0;0;;;
184;https://twitter.com/IndyLife/status/1222181204528713728;IndyLife;Woman apologises for getting ‘too close’ to penguins having sex in selfie;2020-01-28 15:34:40+00:00;0;0;;;
185;https://twitter.com/IndyLife/status/1222177670458499072;IndyLife;Where will Meghan and Harry move to in Canada?;2020-01-28 15:20:38+00:00;0;0;;;
186;https://twitter.com/IndyLife/status/1222173667603468288;IndyLife;Smear tests could soon be replaced by at-home kits;2020-01-28 15:04:43+00:00;0;0;;;
187;https://twitter.com/IndyLife/status/1222172447950151680;IndyLife;Where to find this year's Love Island contestants on Instagram;2020-01-28 14:59:53+00:00;0;0;;;
188;https://twitter.com/IndyLife/status/1222171117739237378;IndyLife;Airline fined $50,000 for discriminating against Muslims;2020-01-28 14:54:35+00:00;0;0;;;
189;https://twitter.com/IndyLife/status/1222167171826057216;IndyLife;The best-dressed men ever at the Oscars https://www.independent.co.uk/life-style/fashion/oscars-2020-best-dressed-men-history-timothee-chalamet-leonardo-dicaprio-chadwick-boseman-a9306141.html;2020-01-28 14:38:55+00:00;2;5;;;
190;https://twitter.com/IndyLife/status/1222164506765213696;IndyLife;"Where will Meghan and Harry move to in Canada? https://www.independent.co.uk/travel/americas/meghan-markle-prince-harry-canada-where-live-toronto-vancouver-island-quebec-a9304496.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580213501";2020-01-28 14:28:19+00:00;0;0;;;
191;https://twitter.com/IndyLife/status/1222159277684678657;IndyLife;Why claiming coronavirus is ‘good for bitcoin’ isn’t quite what it seems;2020-01-28 14:07:33+00:00;0;0;;;
192;https://twitter.com/IndyLife/status/1222154811602358273;IndyLife;You can now find out what Facebook knows about you from the rest of the internet;2020-01-28 13:49:48+00:00;0;0;;;
193;https://twitter.com/IndyLife/status/1222149822385479680;IndyLife;This is the best takeaway restaurant in the UK;2020-01-28 13:29:58+00:00;0;0;;;
194;https://twitter.com/IndyLife/status/1222146380032024576;IndyLife;"You can now find out what Facebook knows about you from the rest of the internet https://www.independent.co.uk/life-style/gadgets-and-tech/news/facebook-off-tool-data-privacy-day-update-new-feature-a9305726.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580215351";2020-01-28 13:16:18+00:00;0;0;;;
